genome_len,seed,read_len,step,true_adjacent_overlap,mismatch_rate,expected_pairwise_identity,reads,pairs_scanned,min_overlap,min_identity,fft_raw_candidates,fft_raw_adjacent,fft_raw_jump,fft_raw_wrong,fft_raw_missing_adjacent,fft_raw_precision,fft_raw_recall,fft_best_candidates,fft_best_adjacent,fft_best_wrong,fft_best_missing_adjacent,fft_best_precision,fft_best_recall,fft_seconds,c_fft_raw_candidates,c_fft_raw_adjacent,c_fft_raw_jump,c_fft_raw_wrong,c_fft_raw_missing_adjacent,c_fft_raw_precision,c_fft_raw_recall,c_fft_best_candidates,c_fft_best_adjacent,c_fft_best_wrong,c_fft_best_missing_adjacent,c_fft_best_precision,c_fft_best_recall,c_fft_seconds,speedup_python_fft_vs_c_fft,c_raw_common_edges,c_raw_only_python_fft,c_raw_only_c_fft,c_best_common_edges,c_best_only_python_fft,c_best_only_c_fft,c_fft_status,minimap_raw_candidates,minimap_raw_adjacent,minimap_raw_jump,minimap_raw_wrong,minimap_raw_missing_adjacent,minimap_raw_precision,minimap_raw_recall,minimap_best_candidates,minimap_best_adjacent,minimap_best_wrong,minimap_best_missing_adjacent,minimap_best_precision,minimap_best_recall,minimap_seconds,speedup_minimap_vs_fft,raw_common_edges,raw_only_fft,raw_only_minimap,best_common_edges,best_only_fft,best_only_minimap,minimap_status,minimap_extra_args
12000,20260618,1500,500,1000,0.04,0.9221333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47836344099999906,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.15678858,3.0510094612758087,41,0,0,21,0,0,ok,40,21,19,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.0067820990000058146,70.5332436167017,40,1,0,21,0,0,ok,
12000,20260619,1500,500,1000,0.04,0.9221333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47783784099999593,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.159541781,2.9950639763761693,41,0,0,21,0,0,ok,38,19,19,0,2,1.0,0.9047619047619048,20,19,0,2,1.0,0.9047619047619048,0.0067478999999934786,70.81282191503396,38,3,0,19,2,1,ok,
12000,20260620,1500,500,1000,0.04,0.9221333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47415784100000735,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.158280681,2.995677286730952,41,0,0,21,0,0,ok,39,20,19,0,1,1.0,0.9523809523809523,21,20,0,1,1.0,0.9523809523809523,0.007136700000003771,66.43936847559192,39,2,0,20,1,1,ok,
12000,20260621,1500,500,1000,0.04,0.9221333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4807353400000096,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.161961979,2.9681987276779918,41,0,0,21,0,0,ok,35,18,17,0,3,1.0,0.8571428571428571,21,18,0,3,1.0,0.8571428571428571,0.0069455990000051315,69.21438165371401,35,6,0,18,3,3,ok,
12000,20260622,1500,500,1000,0.04,0.9221333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4867784389999912,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.16015598,3.0394022065238597,41,0,0,21,0,0,ok,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.007080100000010248,68.75304571959246,41,0,0,21,0,0,ok,
12000,20260618,1500,500,1000,0.06,0.8847999999999999,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.48245593999999414,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.15887748,3.036654030514546,41,0,0,21,0,0,ok,27,15,12,0,6,1.0,0.7142857142857143,19,15,0,6,1.0,0.7142857142857143,0.006703099000006318,71.97505810365315,27,14,0,15,6,4,ok,
12000,20260619,1500,500,1000,0.06,0.8847999999999999,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47446994000000586,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.156650881,3.0288367162135903,41,0,0,21,0,0,ok,29,15,14,0,6,1.0,0.7142857142857143,18,15,0,6,1.0,0.7142857142857143,0.006666699999996695,71.17013514936042,29,12,0,15,6,3,ok,
12000,20260620,1500,500,1000,0.06,0.8847999999999999,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4759691400000037,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.15985138,2.9775729180442716,41,0,0,21,0,0,ok,32,16,16,0,5,1.0,0.7619047619047619,20,16,0,5,1.0,0.7619047619047619,0.006760298999992642,70.40652196012657,32,9,0,16,5,4,ok,
12000,20260621,1500,500,1000,0.06,0.8847999999999999,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47896474099999864,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.155108182,3.087939880566704,41,0,0,21,0,0,ok,26,15,11,0,6,1.0,0.7142857142857143,17,15,0,6,1.0,0.7142857142857143,0.006885400000001596,69.56236979694536,26,15,0,15,6,2,ok,
12000,20260622,1500,500,1000,0.06,0.8847999999999999,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.46366324599999587,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.156280882,2.966858390266801,41,0,0,21,0,0,ok,29,16,13,0,5,1.0,0.7619047619047619,19,16,0,5,1.0,0.7619047619047619,0.007083199000007312,65.45958203341699,29,12,0,16,5,3,ok,
12000,20260618,1500,500,1000,0.08,0.8485333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4704124449999938,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.158123882,2.974961397671693,41,0,0,21,0,0,ok,12,8,4,0,13,1.0,0.38095238095238093,10,8,0,13,1.0,0.38095238095238093,0.006909699000004821,68.08001983873184,12,29,0,8,13,2,ok,
12000,20260619,1500,500,1000,0.08,0.8485333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.49855634299998997,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.159695981,3.1219091418461558,41,0,0,21,0,0,ok,13,8,5,0,13,1.0,0.38095238095238093,10,8,0,13,1.0,0.38095238095238093,0.007191699000003382,69.32386116267595,13,28,0,8,13,2,ok,
12000,20260620,1500,500,1000,0.08,0.8485333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47890254499999685,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.158760082,3.0165173699015653,41,0,0,21,0,0,ok,16,10,6,0,11,1.0,0.47619047619047616,13,10,0,11,1.0,0.47619047619047616,0.0069923989999978176,68.48901857576296,16,25,0,10,11,3,ok,
12000,20260621,1500,500,1000,0.08,0.8485333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.48030884499999615,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.160420281,2.994065600720374,41,0,0,21,0,0,ok,17,12,5,0,9,1.0,0.5714285714285714,14,12,0,9,1.0,0.5714285714285714,0.006331599999995774,75.8590000948128,17,24,0,12,9,2,ok,
